"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"KS","7","KS-1029010248","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010248'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Elm Branch","RIVER","4.066632","MILES","STREAM/CREEK/RIVER","HUC 10290102; Marais des Cygnes; Segment 48","-","-","-","-","Y","Y","-"
"KS","7","KS-1104000818","2016","<a href=""JavaScript: newWindow = report305b('KS-1104000818'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Bear Cr","CREEK","28.9826","MILES","STREAM/CREEK/RIVER","HUC 11040008; Cimarron; Segment 18","-","-","-","-","Y","Y","-"
"KS","7","KS-1104000820","2016","<a href=""JavaScript: newWindow = report305b('KS-1104000820'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Day Cr","CREEK","27.5072","MILES","STREAM/CREEK/RIVER","HUC 11040008; Cimarron; Segment 20","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000115","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000115'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Grouse Cr","CREEK","9.059716","MILES","STREAM/CREEK/RIVER","HUC 11060001; LOWER ARKANSAS; Segment 15","-","-","-","-","Y","N","-"
"KS","7","KS-1106000116","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000116'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Grouse Cr","CREEK","63.1506","MILES","STREAM/CREEK/RIVER","HUC 11060001; LOWER ARKANSAS; Segment 16","-","-","-","-","Y","N","-"
"KS","7","KS-1106000117","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000117'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Silver Cr","CREEK","30.6771","MILES","STREAM/CREEK/RIVER","HUC 11060001; Lower Arkansas; Segment 17","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010313","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010313'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Laberdie Cr, East","RIVER","6.855526","MILES","STREAM/CREEK/RIVER","HUC 10290103; Marais des Cygnes; Segment 13","-","-","-","-","Y","Y","-"
"KS","7","KS-10290103202","2016","<a href=""JavaScript: newWindow = report305b('KS-10290103202'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Irish Cr","CREEK","10.5771","MILES","STREAM/CREEK/RIVER","HUC 10290103; Marais des Cygnes; Segment 202","-","-","-","-","Y","Y","-"
"KS","7","KS-102901037","2016","<a href=""JavaScript: newWindow = report305b('KS-102901037'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Clever Cr","CREEK","7.275262","MILES","STREAM/CREEK/RIVER","HUC 10290103; Marais des Cygnes; Segment 7","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010415","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010415'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Elm Cr","CREEK","4.265135","MILES","STREAM/CREEK/RIVER","HUC 10290104; Marais des Cygnes; Segment 15","-","-","-","-","Y","Y","-"
"KS","7","KS-110300126","2016","<a href=""JavaScript: newWindow = report305b('KS-110300126'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Emma Cr","CREEK","4.83195","MILES","STREAM/CREEK/RIVER","HUC 11030012; Lower Arkansas; Segment 6","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000227","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000227'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Nescatunga Cr, E Br","RIVER","10.5856","MILES","STREAM/CREEK/RIVER","HUC 11060002; LOWER ARKANSAS; Segment 27","-","-","-","-","Y","N","-"
"KS","7","KS-10290104313","2016","<a href=""JavaScript: newWindow = report305b('KS-10290104313'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Pawnee Cr","CREEK","16.5677","MILES","STREAM/CREEK/RIVER","HUC 10290104; Marais des Cygnes; Segment 313","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010432","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010432'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Walnut Cr","CREEK","5.733833","MILES","STREAM/CREEK/RIVER","HUC 10290104; Marais des Cygnes; Segment 32","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010437","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010437'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Wolfpen Cr","CREEK","5.071532","MILES","STREAM/CREEK/RIVER","HUC 10290104; Marais des Cygnes; Segment 37","-","-","-","-","Y","Y","-"
"KS","7","KS-110300129","2016","<a href=""JavaScript: newWindow = report305b('KS-110300129'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Little Arkansas R","RIVER","3.138558","MILES","STREAM/CREEK/RIVER","HUC 11030012; Lower Arkansas; Segment 9","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000313","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000313'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Bear Cr","CREEK","10.9246","MILES","STREAM/CREEK/RIVER","HUC 11060003; Lower Arkansas; Segment 13","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000316","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000316'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cottonwood Cr","CREEK","6.135537","MILES","STREAM/CREEK/RIVER","HUC 11060003; Lower Arkansas; Segment 16","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000324","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000324'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Medicine Lodge R, N Br","RIVER","12.4896","MILES","STREAM/CREEK/RIVER","HUC 11060003; Lower Arkansas; Segment 24","-","-","-","-","Y","Y","-"
"KS","7","KS-110300013","2016","<a href=""JavaScript: newWindow = report305b('KS-110300013'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Arkansas R","RIVER","37.0806","MILES","STREAM/CREEK/RIVER","HUC 11030001; Upper Arkansas; Segment 3","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001315","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001315'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Dry Cr","CREEK","14.9862","MILES","STREAM/CREEK/RIVER","HUC 11030013; Lower Arkansas; Segment 15","-","-","-","-","Y","Y","-"
"KS","7","KS-11060003452","2016","<a href=""JavaScript: newWindow = report305b('KS-11060003452'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Unnamed Stream","RIVER",".706201","MILES","STREAM/CREEK/RIVER","HUC 11060003; Lower Arkansas; Segment 452","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000466","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000466'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Spring Cr","CREEK","12.0949","MILES","STREAM/CREEK/RIVER","HUC 11060004; Lower Arkansas; Segment 66","-","-","-","-","Y","Y","-"
"KS","7","KS-110600049039","2016","<a href=""JavaScript: newWindow = report305b('KS-110600049039'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Little Sandy Cr, W Br","RIVER","17.7492","MILES","STREAM/CREEK/RIVER","HUC 11060004; Lower Arkansas; Segment 9039","-","-","-","-","Y","Y","-"
"KS","7","KS-1027020563","2016","<a href=""JavaScript: newWindow = report305b('KS-1027020563'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","School Branch","RIVER","9.596892","MILES","STREAM/CREEK/RIVER","HUC 10270205; Kansas Lower Republican; Segment 63","-","-","-","-","Y","Y","-"
"KS","7","KS-1027020567","2016","<a href=""JavaScript: newWindow = report305b('KS-1027020567'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Otter Cr","CREEK","12.3901","MILES","STREAM/CREEK/RIVER","HUC 10270205; Kansas Lower Republican; Segment 67","-","-","-","-","Y","Y","-"
"KS","7","KS-1027020568","2016","<a href=""JavaScript: newWindow = report305b('KS-1027020568'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Phiel Cr","CREEK","4.491383","MILES","STREAM/CREEK/RIVER","HUC 10270205; Kansas Lower Republican; Segment 68","-","-","-","-","Y","Y","-"
"KS","7","KS-1106000530","2016","<a href=""JavaScript: newWindow = report305b('KS-1106000530'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Sandy Cr","CREEK","8.742693","MILES","STREAM/CREEK/RIVER","HUC 11060005; Lower Arkansas; Segment 30","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001327","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001327'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Spring Cr","CREEK","11.3884","MILES","STREAM/CREEK/RIVER","HUC 11030013; Lower Arkansas; Segment 27","-","-","-","-","Y","Y","-"
"KS","7","KS-LM042601","2016","<a href=""JavaScript: newWindow = report305b('KS-LM042601'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Lake Coldwater","LAKE","213","ACRES","LAKE/RESERVOIR/POND","HUC 11040008; Cimarron","-","-","-","-","Y","Y","-"
"KS","7","KS-LM043201","2016","<a href=""JavaScript: newWindow = report305b('KS-LM043201'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Geary Co. SFL","LAKE","103","ACRES","LAKE/RESERVOIR/POND","HUC 10260008; Smoky Hill- Saline","-","-","-","-","Y","Y","-"
"KS","7","KS-LM044002","2016","<a href=""JavaScript: newWindow = report305b('KS-LM044002'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","La Cygne Lake","LAKE","2604","ACRES","LAKE/RESERVOIR/POND","HUC 10290102; Marais des Cygnes","-","-","-","-","Y","N","-"
"KS","7","KS-LM044601","2016","<a href=""JavaScript: newWindow = report305b('KS-LM044601'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Neosho Co. SFL","LAKE","66","ACRES","LAKE/RESERVOIR/POND","HUC 11070205; Neosho","-","-","-","-","Y","Y","-"
"KS","7","KS-LM045001","2016","<a href=""JavaScript: newWindow = report305b('KS-LM045001'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Fort Scott City Lake","LAKE","346","ACRES","LAKE/RESERVOIR/POND","HUC 10290104; Marais des Cygnes","-","-","-","-","Y","N","-"
"KS","7","KS-LM051401","2016","<a href=""JavaScript: newWindow = report305b('KS-LM051401'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Mound City Lake","LAKE","91","ACRES","LAKE/RESERVOIR/POND","HUC 10290102; Marais des Cygnes","-","-","-","-","Y","Y","-"
"KS","7","KS-LM052601","2016","<a href=""JavaScript: newWindow = report305b('KS-LM052601'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Fossil Lake","LAKE","45","ACRES","LAKE/RESERVOIR/POND","HUC 10260006; Smoky Hill- Saline","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020310","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020310'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cottonwood R, S Fk","RIVER","7.374309","MILES","STREAM/CREEK/RIVER","HUC 11070203; Neosho; Segment 10","-","-","-","-","Y","Y","-"
"KS","7","KS-LM053801","2016","<a href=""JavaScript: newWindow = report305b('KS-LM053801'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","New Yates Center Lake","LAKE","184","ACRES","LAKE/RESERVOIR/POND","HUC 11070101; Verdigris","-","-","-","-","Y","N","-"
"KS","7","KS-LM061001","2016","<a href=""JavaScript: newWindow = report305b('KS-LM061001'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Elkhorn Lake","LAKE","3","ACRES","LAKE/RESERVOIR/POND","HUC 10270103; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-LM061701","2016","<a href=""JavaScript: newWindow = report305b('KS-LM061701'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Oskaloosa Lake","LAKE","10","ACRES","LAKE/RESERVOIR/POND","HUC 10270103; Kansas Lower Republican","-","-","-","-","Y","N","-"
"KS","7","KS-LM061801","2016","<a href=""JavaScript: newWindow = report305b('KS-LM061801'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Pierson Park Lake","LAKE","11","ACRES","LAKE/RESERVOIR/POND","HUC 10270104; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-LM062001","2016","<a href=""JavaScript: newWindow = report305b('KS-LM062001'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Warren Park Lake","LAKE","0","ACRES","LAKE/RESERVOIR/POND","HUC 10270102; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-LM062101","2016","<a href=""JavaScript: newWindow = report305b('KS-LM062101'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Wamego City Lake","LAKE","1","ACRES","LAKE/RESERVOIR/POND","HUC 10270102; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-LM062401","2016","<a href=""JavaScript: newWindow = report305b('KS-LM062401'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Heritage Park Lake","LAKE","36","ACRES","LAKE/RESERVOIR/POND","HUC 10300101; Missouri","-","-","-","-","Y","N","-"
"KS","7","KS-1107020337","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020337'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Rock Cr","CREEK","14.2676","MILES","STREAM/CREEK/RIVER","HUC 11070203; Neosho; Segment 37","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020339","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020339'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Buck Cr","CREEK","10.9479","MILES","STREAM/CREEK/RIVER","HUC 11070203; Neosho; Segment 39","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020347","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020347'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Corn Cr","CREEK","4.654524","MILES","STREAM/CREEK/RIVER","HUC 11070203; Neosho; Segment 47","-","-","-","-","Y","Y","-"
"KS","7","KS-110702036","2016","<a href=""JavaScript: newWindow = report305b('KS-110702036'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cottonwood R","RIVER","24.8706","MILES","STREAM/CREEK/RIVER","HUC 11070203; Neosho; Segment 6","-","-","-","-","Y","Y","-"
"KS","7","KS-LM063201","2016","<a href=""JavaScript: newWindow = report305b('KS-LM063201'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Emery Park Lake","LAKE","4","ACRES","LAKE/RESERVOIR/POND","HUC 11030013; Lower Arkansas","-","-","-","-","Y","Y","-"
"KS","7","KS-LM064801","2016","<a href=""JavaScript: newWindow = report305b('KS-LM064801'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Sterling City Lake","LAKE","9","ACRES","LAKE/RESERVOIR/POND","HUC 11030011; Lower Arkansas","-","-","-","-","Y","N","-"
"KS","7","KS-LM065501","2016","<a href=""JavaScript: newWindow = report305b('KS-LM065501'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Gunn Park West Lake","LAKE","7","ACRES","LAKE/RESERVOIR/POND","HUC 10290104; Marais des Cygnes","-","-","-","-","Y","N","-"
"KS","7","KS-1107020411","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020411'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Neosho R","RIVER","4.110538","MILES","STREAM/CREEK/RIVER","HUC 11070204; NEOSHO; Segment 11","-","-","-","-","Y","N","-"
"KS","7","KS-1107020412","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020412'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Long Cr","CREEK","29.0889","MILES","STREAM/CREEK/RIVER","HUC 11070204; Neosho; Segment 12","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020414","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020414'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Big Cr","CREEK","6.443557","MILES","STREAM/CREEK/RIVER","HUC 11070204; Neosho; Segment 14","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020422","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020422'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Plum Cr","CREEK","6.692416","MILES","STREAM/CREEK/RIVER","HUC 11070204; Neosho; Segment 22","-","-","-","-","Y","Y","-"
"KS","7","KS-LM068201","2016","<a href=""JavaScript: newWindow = report305b('KS-LM068201'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Altamont City West Lake (#3)","LAKE","10","ACRES","LAKE/RESERVOIR/POND","HUC 11070205; Neosho","-","-","-","-","Y","Y","-"
"KS","7","KS-LM068501","2016","<a href=""JavaScript: newWindow = report305b('KS-LM068501'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Frisco Lake","LAKE","10","ACRES","LAKE/RESERVOIR/POND","HUC 10290104; Marais des Cygnes","-","-","-","-","Y","N","-"
"KS","7","KS-LM069701","2016","<a href=""JavaScript: newWindow = report305b('KS-LM069701'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Herington City Lake","LAKE","187","ACRES","LAKE/RESERVOIR/POND","HUC 10260008; Smoky Hill- Saline","-","-","-","-","Y","Y","-"
"KS","7","KS-LM071101","2016","<a href=""JavaScript: newWindow = report305b('KS-LM071101'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Lake Charles","LAKE","1","ACRES","LAKE/RESERVOIR/POND","HUC 11030003; Upper Arkansas","-","-","-","-","Y","Y","-"
"KS","7","KS-LM071601","2016","<a href=""JavaScript: newWindow = report305b('KS-LM071601'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Lake Tanko (Cherryvale City Lake)","LAKE","15","ACRES","LAKE/RESERVOIR/POND","HUC 11070103; Verdigris","-","-","-","-","Y","Y","-"
"KS","7","KS-LM072301","2016","<a href=""JavaScript: newWindow = report305b('KS-LM072301'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Winfield Park Lagoon","LAKE","8","ACRES","LAKE/RESERVOIR/POND","HUC 11030018; Walnut","-","-","-","-","Y","Y","-"
"KS","7","KS-LM072401","2016","<a href=""JavaScript: newWindow = report305b('KS-LM072401'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Flint Hills N.W.R.","LAKE","16565","ACRES","LAKE/RESERVOIR/POND","HUC 11070201; Neosho","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020429","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020429'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Goose Cr","CREEK","6.859627","MILES","STREAM/CREEK/RIVER","HUC 11070204; Neosho; Segment 29","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020437","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020437'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Wolf Cr","CREEK","11.2488","MILES","STREAM/CREEK/RIVER","HUC 11070204; NEOSHO; Segment 37","-","-","-","-","Y","N","-"
"KS","7","KS-1107020438","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020438'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","School Cr","CREEK","4.141141","MILES","STREAM/CREEK/RIVER","HUC 11070204; Neosho; Segment 38","-","-","-","-","Y","Y","-"
"KS","7","KS-LM073401","2016","<a href=""JavaScript: newWindow = report305b('KS-LM073401'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Potter's Lake","LAKE","1","ACRES","LAKE/RESERVOIR/POND","HUC 10270104; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-LM075201","2016","<a href=""JavaScript: newWindow = report305b('KS-LM075201'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Myer's Lake","LAKE","13","ACRES","LAKE/RESERVOIR/POND","HUC 10270102; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-11070204924","2016","<a href=""JavaScript: newWindow = report305b('KS-11070204924'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Indian Cr","CREEK","18.0753","MILES","STREAM/CREEK/RIVER","HUC 11070204; Neosho; Segment 924","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020529","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020529'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Turkey Cr","CREEK","9.663503","MILES","STREAM/CREEK/RIVER","HUC 11070205; Neosho; Segment 29","-","-","-","-","Y","Y","-"
"KS","7","KS-11070205303","2016","<a href=""JavaScript: newWindow = report305b('KS-11070205303'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Unnamed Stream","RIVER","2.92398","MILES","STREAM/CREEK/RIVER","HUC 11070205; Neosho; Segment 303","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020534","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020534'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Plum Cr","CREEK","5.049219","MILES","STREAM/CREEK/RIVER","HUC 11070205; Neosho; Segment 34","-","-","-","-","Y","Y","-"
"KS","7","KS-11070205460","2016","<a href=""JavaScript: newWindow = report305b('KS-11070205460'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Hackberry Cr","CREEK","13.0077","MILES","STREAM/CREEK/RIVER","HUC 11070205; Neosho; Segment 460","-","-","-","-","Y","Y","-"
"KS","7","KS-110702077","2016","<a href=""JavaScript: newWindow = report305b('KS-110702077'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Spring R","RIVER","1.208778","MILES","STREAM/CREEK/RIVER","HUC 11070207; Neosho; Segment 7","-","-","-","-","Y","Y","-"
"KS","7","KS-LM010901","2016","<a href=""JavaScript: newWindow = report305b('KS-LM010901'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Washington Co. SFL","LAKE","101","ACRES","LAKE/RESERVOIR/POND","HUC 10270207; Kansas Lower Republican","-","-","-","-","Y","Y","-"
"KS","7","KS-LM011101","2016","<a href=""JavaScript: newWindow = report305b('KS-LM011101'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Lake Crawford State Park #2","LAKE","138","ACRES","LAKE/RESERVOIR/POND","HUC 10290104; Marais des Cygnes","-","-","-","-","Y","Y","-"
"KS","7","KS-1025001659","2016","<a href=""JavaScript: newWindow = report305b('KS-1025001659'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Buffalo Cr","CREEK","1.878368","MILES","STREAM/CREEK/RIVER","HUC 10250016; Kansas Lower Republican; Segment 59","-","-","-","-","Y","Y","-"
"KS","7","KS-1025001661","2016","<a href=""JavaScript: newWindow = report305b('KS-1025001661'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Louisa Cr","CREEK","1.873409","MILES","STREAM/CREEK/RIVER","HUC 10250016; Kansas Lower Republican; Segment 61","-","-","-","-","Y","Y","-"
"KS","7","KS-1025001663","2016","<a href=""JavaScript: newWindow = report305b('KS-1025001663'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cedar Cr","CREEK",".467904","MILES","STREAM/CREEK/RIVER","HUC 10250016; Kansas Lower Republican; Segment 63","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010153","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010153'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Pottawatomie Cr","CREEK","3.575892","MILES","STREAM/CREEK/RIVER","HUC 10290101; Marais des Cygnes; Segment 53","-","-","-","-","Y","Y","-"
"KS","7","KS-110300116","2016","<a href=""JavaScript: newWindow = report305b('KS-110300116'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cow Cr","CREEK","27.3856","MILES","STREAM/CREEK/RIVER","HUC 11030011; Lower Arkansas; Segment 6","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001731","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001731'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Whitewater Cr, E Br","RIVER","12.2652","MILES","STREAM/CREEK/RIVER","HUC 11030017; Walnut; Segment 31","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001733","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001733'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Henry Cr","CREEK","17.6249","MILES","STREAM/CREEK/RIVER","HUC 11030017; Walnut; Segment 33","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010162","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010162'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Iantha Cr","CREEK","19.0555","MILES","STREAM/CREEK/RIVER","HUC 10290101; Marais des Cygnes; Segment 62","-","-","-","-","Y","Y","-"
"KS","7","KS-1029010171","2016","<a href=""JavaScript: newWindow = report305b('KS-1029010171'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Hill Cr","CREEK","16.7064","MILES","STREAM/CREEK/RIVER","HUC 10290101; Marais des Cygnes; Segment 71","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001211","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001211'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Turkey Cr","CREEK","14.9327","MILES","STREAM/CREEK/RIVER","HUC 11030012; Lower Arkansas; Segment 11","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001810","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001810'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Walnut R","RIVER","8.951598","MILES","STREAM/CREEK/RIVER","HUC 11030018; Walnut; Segment 10","-","-","-","-","Y","Y","-"
"KS","7","KS-1103001816","2016","<a href=""JavaScript: newWindow = report305b('KS-1103001816'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Fourmile Cr","CREEK","21.9639","MILES","STREAM/CREEK/RIVER","HUC 11030018; Walnut; Segment 16","-","-","-","-","Y","Y","-"
"KS","7","KS-1107020218","2016","<a href=""JavaScript: newWindow = report305b('KS-1107020218'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Cottonwood R, South","RIVER","19.636","MILES","STREAM/CREEK/RIVER","HUC 11070202; Neosho; Segment 18","-","-","-","-","Y","Y","-"
